site_no	datetime	149446_00060_00003_cd
15s	20d	10s
12201500	7/27/2008	39.3
12201500	7/28/2008	39.2
12201500	7/29/2008	38.8
12201500	7/30/2008	44.3
12201500	7/31/2008	41.7
12201500	8/1/2008	46.8
12201500	8/2/2008	46.9
12201500	8/3/2008	45.2
12201500	8/4/2008	40.2
12201500	8/5/2008	38.5
12201500	8/6/2008	37.1
12201500	8/7/2008	35.8
12201500	8/8/2008	34
12201500	8/9/2008	37.8
12201500	8/10/2008	50.6
12201500	8/11/2008	42.7
12201500	8/12/2008	38.1
12201500	8/13/2008	36.1
12201500	8/14/2008	35.5
12201500	8/15/2008	34.8
12201500	8/16/2008	34.2
12201500	8/17/2008	33.4
12201500	8/18/2008	33.5
12201500	8/19/2008	41.9
12201500	8/20/2008	65.3
12201500	8/21/2008	286
12201500	8/22/2008	194
12201500	8/23/2008	134
12201500	8/24/2008	116
12201500	8/25/2008	164
12201500	8/26/2008	111
12201500	8/27/2008	152
12201500	8/28/2008	149
12201500	8/29/2008	152
12201500	8/30/2008	186
12201500	8/31/2008	134
12201500	9/1/2008	114
12201500	9/2/2008	99.9
12201500	9/3/2008	89.2
12201500	9/4/2008	81.8
12201500	9/5/2008	74.8
12201500	9/6/2008	70.2
12201500	9/7/2008	67.6
12201500	9/8/2008	64.2
12201500	9/9/2008	61.3
12201500	9/10/2008	57.3
12201500	9/11/2008	55.1
12201500	9/12/2008	52.9
12201500	9/13/2008	50.7
12201500	9/14/2008	48.8
12201500	9/15/2008	48.5
12201500	9/16/2008	47.7
12201500	9/17/2008	46.1
12201500	9/18/2008	45.5
12201500	9/19/2008	45
12201500	9/20/2008	47.8
12201500	9/21/2008	59.9
12201500	9/22/2008	56.1
12201500	9/23/2008	54.3
12201500	9/24/2008	51.5
12201500	9/25/2008	49.5
12201500	9/26/2008	50.2
12201500	9/27/2008	46.3
12201500	9/28/2008	43.5
12201500	9/29/2008	42.1
12201500	9/30/2008	41
12201500	10/1/2008	40.2
12201500	10/2/2008	39.2
12201500	10/3/2008	39.3
12201500	10/4/2008	44
12201500	10/5/2008	53.5
12201500	10/6/2008	46.5
