site_no	datetime	148849_00060_00003_cd
15s	20d	10s
12101500	1/24/2008	1580
12101500	1/25/2008	1470
12101500	1/26/2008	1450
12101500	1/27/2008	1640
12101500	1/28/2008	1490
12101500	1/29/2008	1520
12101500	1/30/2008	1520
12101500	1/31/2008	1590
12101500	2/1/2008	1650
12101500	2/2/2008	1510
12101500	2/3/2008	1370
12101500	2/4/2008	1460
12101500	2/5/2008	1770
12101500	2/6/2008	1890
12101500	2/7/2008	1990
12101500	2/8/2008	2290
12101500	2/9/2008	5410
12101500	2/10/2008	5820
12101500	2/11/2008	5600
12101500	2/12/2008	4720
12101500	2/13/2008	4310
12101500	2/14/2008	3580
12101500	2/15/2008	3120
12101500	2/16/2008	2980
12101500	2/17/2008	2790
12101500	2/18/2008	2610
12101500	2/19/2008	2430
12101500	2/20/2008	2370
12101500	2/21/2008	2370
12101500	2/22/2008	2390
12101500	2/23/2008	2340
12101500	2/24/2008	2320
12101500	2/25/2008	2450
12101500	2/26/2008	2540
12101500	2/27/2008	2530
12101500	2/28/2008	2660
12101500	2/29/2008	3060
12101500	3/1/2008	4200
12101500	3/2/2008	3810
12101500	3/3/2008	3390
12101500	3/4/2008	3180
12101500	3/5/2008	2840
12101500	3/6/2008	2650
12101500	3/7/2008	2490
12101500	3/8/2008	2490
12101500	3/9/2008	2480
12101500	3/10/2008	2510
12101500	3/11/2008	3400
12101500	3/12/2008	3590
12101500	3/13/2008	3570
12101500	3/14/2008	4080
12101500	3/15/2008	3850
12101500	3/16/2008	3550
12101500	3/17/2008	3360
12101500	3/18/2008	3440
12101500	3/19/2008	3190
12101500	3/20/2008	3020
12101500	3/21/2008	2820
12101500	3/22/2008	2590
12101500	3/23/2008	2560
12101500	3/24/2008	2900
12101500	3/25/2008	2520
12101500	3/26/2008	2480
12101500	3/27/2008	2580
12101500	3/28/2008	2650
12101500	3/29/2008	2550
12101500	3/30/2008	2420
12101500	3/31/2008	2240
12101500	4/1/2008	2060
12101500	4/2/2008	1940
12101500	4/3/2008	1950
12101500	4/4/2008	2150
12101500	4/5/2008	2560
12101500	4/6/2008	2370
12101500	4/7/2008	2590
12101500	4/8/2008	2760
12101500	4/9/2008	2640
12101500	4/10/2008	2530
12101500	4/11/2008	2510
12101500	4/12/2008	2570
12101500	4/13/2008	3790
12101500	4/14/2008	4450
12101500	4/15/2008	4070
12101500	4/16/2008	3450
12101500	4/17/2008	3080
12101500	4/18/2008	2900
12101500	4/19/2008	2790
12101500	4/20/2008	2540
12101500	4/21/2008	2390
12101500	4/22/2008	2250
12101500	4/23/2008	2170
12101500	4/24/2008	2110
12101500	4/25/2008	2020
12101500	4/26/2008	1940
12101500	4/27/2008	2040
12101500	4/28/2008	2660
12101500	4/29/2008	4100
12101500	4/30/2008	3770
12101500	5/1/2008	3190
12101500	5/2/2008	2880
12101500	5/3/2008	2820
12101500	5/4/2008	3050
12101500	5/5/2008	3560
12101500	5/6/2008	4410
12101500	5/7/2008	4490
12101500	5/8/2008	4310
12101500	5/9/2008	3820
12101500	5/10/2008	3460
12101500	5/11/2008	4060
12101500	5/12/2008	4190
12101500	5/13/2008	3770
12101500	5/14/2008	5830
12101500	5/15/2008	8790
12101500	5/16/2008	9800
12101500	5/17/2008	11000
12101500	5/18/2008	12700
12101500	5/19/2008	11900
12101500	5/20/2008	12000
12101500	5/21/2008	12000
12101500	5/22/2008	11500
12101500	5/23/2008	9890
12101500	5/24/2008	8860
12101500	5/25/2008	8570
12101500	5/26/2008	8780
12101500	5/27/2008	8820
12101500	5/28/2008	9260
12101500	5/29/2008	8850
12101500	5/30/2008	7890
12101500	5/31/2008	7520
12101500	6/1/2008	6890
12101500	6/2/2008	6450
12101500	6/3/2008	6470
12101500	6/4/2008	7060
12101500	6/5/2008	6450
12101500	6/6/2008	6630
12101500	6/7/2008	8090
12101500	6/8/2008	7340
12101500	6/9/2008	6630
12101500	6/10/2008	7090
12101500	6/11/2008	7590
12101500	6/12/2008	6820
12101500	6/13/2008	6340
12101500	6/14/2008	6340
12101500	6/15/2008	6100
12101500	6/16/2008	5950
12101500	6/17/2008	5880
12101500	6/18/2008	5470
12101500	6/19/2008	5120
12101500	6/20/2008	5070
12101500	6/21/2008	5750
12101500	6/22/2008	6230
12101500	6/23/2008	5710
12101500	6/24/2008	5120
12101500	6/25/2008	4900
12101500	6/26/2008	4870
12101500	6/27/2008	4960
12101500	6/28/2008	5870
12101500	6/29/2008	7200
12101500	6/30/2008	8500
12101500	7/1/2008	8400
12101500	7/2/2008	7490
12101500	7/3/2008	8270
12101500	7/4/2008	7250
12101500	7/5/2008	5810
12101500	7/6/2008	5730
12101500	7/7/2008	5100
12101500	7/8/2008	4790
12101500	7/9/2008	4850
12101500	7/10/2008	4920
12101500	7/11/2008	4560
12101500	7/12/2008	4240
12101500	7/13/2008	4350
12101500	7/14/2008	4470
12101500	7/15/2008	4420
12101500	7/16/2008	4240
12101500	7/17/2008	3980
12101500	7/18/2008	3730
12101500	7/19/2008	3560
12101500	7/20/2008	3500
12101500	7/21/2008	3500
12101500	7/22/2008	3590
12101500	7/23/2008	3350
12101500	7/24/2008	3230
12101500	7/25/2008	3260
12101500	7/26/2008	3240
12101500	7/27/2008	3160
12101500	7/28/2008	3040
12101500	7/29/2008	3010
12101500	7/30/2008	3160
12101500	7/31/2008	2820
12101500	8/1/2008	2980
12101500	8/2/2008	3060
12101500	8/3/2008	2670
12101500	8/4/2008	2630
12101500	8/5/2008	2770
12101500	8/6/2008	2940
12101500	8/7/2008	2960
12101500	8/8/2008	2970
12101500	8/9/2008	2920
12101500	8/10/2008	2590
12101500	8/11/2008	2410
12101500	8/12/2008	2510
12101500	8/13/2008	2590
12101500	8/14/2008	2780
12101500	8/15/2008	2910
12101500	8/16/2008	3040
12101500	8/17/2008	3330
12101500	8/18/2008	3210
12101500	8/19/2008	2910
