site_no	datetime	149268_00060_00003_cd
15s	20d	10s
12167000	5/4/2008	2040
12167000	5/5/2008	2720
12167000	5/6/2008	3070
12167000	5/7/2008	2920
12167000	5/8/2008	2650
12167000	5/9/2008	2250
12167000	5/10/2008	2160
12167000	5/11/2008	2910
12167000	5/12/2008	2570
12167000	5/13/2008	2200
12167000	5/14/2008	3780
12167000	5/15/2008	4780
12167000	5/16/2008	5620
12167000	5/17/2008	6940
12167000	5/18/2008	7040
12167000	5/19/2008	5890
12167000	5/20/2008	7770
12167000	5/21/2008	6520
12167000	5/22/2008	4580
12167000	5/23/2008	3570
12167000	5/24/2008	3560
12167000	5/25/2008	4470
12167000	5/26/2008	4580
12167000	5/27/2008	4390
12167000	5/28/2008	4510
12167000	5/29/2008	4200
12167000	5/30/2008	3190
12167000	5/31/2008	2800
12167000	6/1/2008	3050
12167000	6/2/2008	2660
12167000	6/3/2008	2610
12167000	6/4/2008	3050
12167000	6/5/2008	2770
12167000	6/6/2008	3770
12167000	6/7/2008	3290
12167000	6/8/2008	2680
12167000	6/9/2008	2410
12167000	6/10/2008	2900
12167000	6/11/2008	2470
12167000	6/12/2008	2240
12167000	6/13/2008	2420
12167000	6/14/2008	2530
12167000	6/15/2008	2200
12167000	6/16/2008	2410
12167000	6/17/2008	2550
12167000	6/18/2008	2100
12167000	6/19/2008	1960
12167000	6/20/2008	2090
12167000	6/21/2008	2810
12167000	6/22/2008	2910
12167000	6/23/2008	2370
12167000	6/24/2008	2110
12167000	6/25/2008	2070
12167000	6/26/2008	2080
12167000	6/27/2008	1880
12167000	6/28/2008	2610
12167000	6/29/2008	3370
12167000	6/30/2008	3540
12167000	7/1/2008	3220
12167000	7/2/2008	2860
12167000	7/3/2008	3070
12167000	7/4/2008	2470
12167000	7/5/2008	1910
12167000	7/6/2008	1850
12167000	7/7/2008	1520
12167000	7/8/2008	1480
12167000	7/9/2008	1520
12167000	7/10/2008	1450
12167000	7/11/2008	1190
12167000	7/12/2008	1120
12167000	7/13/2008	1150
12167000	7/14/2008	1120
12167000	7/15/2008	1030
12167000	7/16/2008	968
12167000	7/17/2008	926
12167000	7/18/2008	859
12167000	7/19/2008	781
12167000	7/20/2008	752
12167000	7/21/2008	752
12167000	7/22/2008	737
12167000	7/23/2008	669
12167000	7/24/2008	602
12167000	7/25/2008	606
12167000	7/26/2008	617
12167000	7/27/2008	621
12167000	7/28/2008	731
12167000	7/29/2008	606
12167000	7/30/2008	779
12167000	7/31/2008	621
12167000	8/1/2008	830
12167000	8/2/2008	716
12167000	8/3/2008	579
12167000	8/4/2008	516
12167000	8/5/2008	500
12167000	8/6/2008	490
12167000	8/7/2008	484
12167000	8/8/2008	470
12167000	8/9/2008	468
12167000	8/10/2008	487
12167000	8/11/2008	420
12167000	8/12/2008	374
12167000	8/13/2008	357
12167000	8/14/2008	351
12167000	8/15/2008	360
12167000	8/16/2008	363
12167000	8/17/2008	361
12167000	8/18/2008	375
12167000	8/19/2008	376
12167000	8/20/2008	1280
12167000	8/21/2008	1800
12167000	8/22/2008	1320
12167000	8/23/2008	759
12167000	8/24/2008	633
12167000	8/25/2008	1080
12167000	8/26/2008	710
12167000	8/27/2008	1900
12167000	8/28/2008	1650
12167000	8/29/2008	1470
12167000	8/30/2008	1420
12167000	8/31/2008	972
12167000	9/1/2008	869
12167000	9/2/2008	699
12167000	9/3/2008	594
12167000	9/4/2008	520
12167000	9/5/2008	467
12167000	9/6/2008	436
12167000	9/7/2008	409
12167000	9/8/2008	383
12167000	9/9/2008	357
12167000	9/10/2008	332
12167000	9/11/2008	312
12167000	9/12/2008	298
12167000	9/13/2008	286
12167000	9/14/2008	276
12167000	9/15/2008	268
12167000	9/16/2008	259
12167000	9/17/2008	253
12167000	9/18/2008	249
12167000	9/19/2008	249
12167000	9/20/2008	251
12167000	9/21/2008	337
12167000	9/22/2008	388
12167000	9/23/2008	351
12167000	9/24/2008	289
12167000	9/25/2008	366
12167000	9/26/2008	699
12167000	9/27/2008	445
12167000	9/28/2008	352
12167000	9/29/2008	304
12167000	9/30/2008	278
12167000	10/1/2008	262
12167000	10/2/2008	254
