site_no	datetime	149182_00060_00003_cd
15s	20d	10s
12150800	7/20/2007	3680
12150800	7/21/2007	3690
12150800	7/22/2007	3970
12150800	7/23/2007	4290
12150800	7/24/2007	4290
12150800	7/25/2007	3880
12150800	7/26/2007	3580
12150800	7/27/2007	3420
12150800	7/28/2007	3220
12150800	7/29/2007	3080
12150800	7/30/2007	2960
12150800	7/31/2007	2840
12150800	8/1/2007	2720
12150800	8/2/2007	2600
12150800	8/3/2007	2630
12150800	8/4/2007	2470
12150800	8/5/2007	2350
12150800	8/6/2007	2310
12150800	8/7/2007	2260
12150800	8/8/2007	2280
12150800	8/9/2007	2380
12150800	8/10/2007	2290
12150800	8/11/2007	2190
12150800	8/12/2007	2090
12150800	8/13/2007	2010
12150800	8/14/2007	2180
12150800	8/15/2007	2340
12150800	8/16/2007	2290
12150800	8/17/2007	2200
12150800	8/18/2007	1880
12150800	8/19/2007	1860
12150800	8/20/2007	2020
12150800	8/21/2007	2660
12150800	8/22/2007	3300
12150800	8/23/2007	2960
12150800	8/24/2007	2660
12150800	8/25/2007	2280
12150800	8/26/2007	2230
12150800	8/27/2007	2320
12150800	8/28/2007	2270
12150800	8/29/2007	2210
12150800	8/30/2007	2590
12150800	8/31/2007	2470
12150800	9/1/2007	2190
12150800	9/2/2007	1940
12150800	9/3/2007	1870
12150800	9/4/2007	1900
12150800	9/5/2007	1970
12150800	9/6/2007	1880
12150800	9/7/2007	1690
12150800	9/8/2007	1630
12150800	9/9/2007	1580
12150800	9/10/2007	1580
12150800	9/11/2007	1750
12150800	9/12/2007	1500
12150800	9/13/2007	1460
12150800	9/14/2007	1450
12150800	9/15/2007	1470
12150800	9/16/2007	1470
12150800	9/17/2007	1520
12150800	9/18/2007	1760
12150800	9/19/2007	2000
12150800	9/20/2007	1860
12150800	9/21/2007	1730
12150800	9/22/2007	1650
12150800	9/23/2007	1670
12150800	9/24/2007	1650
12150800	9/25/2007	1570
12150800	9/26/2007	1490
12150800	9/27/2007	1480
12150800	9/28/2007	1700
12150800	9/29/2007	2260
12150800	9/30/2007	2460
12150800	10/1/2007	4910
12150800	10/2/2007	10100
12150800	10/3/2007	18300
12150800	10/4/2007	13400
12150800	10/5/2007	8600
12150800	10/6/2007	6300
12150800	10/7/2007	8090
12150800	10/8/2007	15500
12150800	10/9/2007	10200
12150800	10/10/2007	7240
12150800	10/11/2007	7020
12150800	10/12/2007	6080
12150800	10/13/2007	5090
12150800	10/14/2007	4430
12150800	10/15/2007	4010
12150800	10/16/2007	3750
12150800	10/17/2007	3710
12150800	10/18/2007	3900
12150800	10/19/2007	6730
12150800	10/20/2007	11900
12150800	10/21/2007	13000
12150800	10/22/2007	14900
12150800	10/23/2007	14400
12150800	10/24/2007	12600
12150800	10/25/2007	12100
12150800	10/26/2007	9310
12150800	10/27/2007	7610
12150800	10/28/2007	7310
12150800	10/29/2007	6570
12150800	10/30/2007	6030
12150800	10/31/2007	5480
12150800	11/1/2007	4770
12150800	11/2/2007	4170
12150800	11/3/2007	3720
12150800	11/4/2007	3630
12150800	11/5/2007	3690
12150800	11/6/2007	3530
12150800	11/7/2007	3370
12150800	11/8/2007	3270
12150800	11/9/2007	3320
12150800	11/10/2007	4990
12150800	11/11/2007	6740
12150800	11/12/2007	5860
12150800	11/13/2007	10500
12150800	11/14/2007	8230
12150800	11/15/2007	8360
12150800	11/16/2007	18200
12150800	11/17/2007	17100
12150800	11/18/2007	17000
12150800	11/19/2007	13000
12150800	11/20/2007	10600
12150800	11/21/2007	8680
12150800	11/22/2007	7510
12150800	11/23/2007	6710
12150800	11/24/2007	6120
12150800	11/25/2007	5680
12150800	11/26/2007	5290
12150800	11/27/2007	5390
12150800	11/28/2007	5390
12150800	11/29/2007	5130
12150800	11/30/2007	4780
12150800	12/1/2007	4550
12150800	12/2/2007	4770
12150800	12/3/2007	27800
12150800	12/4/2007	62200
12150800	12/5/2007	46600
12150800	12/6/2007	30800
12150800	12/7/2007	21600
12150800	12/8/2007	16900
12150800	12/9/2007	13800
12150800	12/10/2007	11600
12150800	12/11/2007	9990
12150800	12/12/2007	9030
12150800	12/13/2007	8290
12150800	12/14/2007	7950
12150800	12/15/2007	7630
12150800	12/16/2007	7820
12150800	12/17/2007	7780
12150800	12/18/2007	7950
12150800	12/19/2007	9750
12150800	12/20/2007	12400
12150800	12/21/2007	11700
12150800	12/22/2007	9780
12150800	12/23/2007	10400
12150800	12/24/2007	18100
12150800	12/25/2007	14100
12150800	12/26/2007	11500
12150800	12/27/2007	10100
12150800	12/28/2007	9160
12150800	12/29/2007	8790
12150800	12/30/2007	8200
12150800	12/31/2007	7730
12150800	1/1/2008	7330
12150800	1/2/2008	7060
12150800	1/3/2008	7390
12150800	1/4/2008	8170
12150800	1/5/2008	8370
12150800	1/6/2008	7990
12150800	1/7/2008	7290
12150800	1/8/2008	6680
12150800	1/9/2008	6700
12150800	1/10/2008	7040
12150800	1/11/2008	10900
12150800	1/12/2008	11900
12150800	1/13/2008	11300
12150800	1/14/2008	10400
12150800	1/15/2008	12100
12150800	1/16/2008	10300
12150800	1/17/2008	8770
12150800	1/18/2008	7750
12150800	1/19/2008	7240
12150800	1/20/2008	7550
12150800	1/21/2008	6940
12150800	1/22/2008	6390
12150800	1/23/2008	6160
12150800	1/24/2008	5820
12150800	1/25/2008	5410
12150800	1/26/2008	4820
12150800	1/27/2008	4860
12150800	1/28/2008	4710
12150800	1/29/2008	4680
12150800	1/30/2008	4770
12150800	1/31/2008	4870
12150800	2/1/2008	5300
12150800	2/2/2008	5340
12150800	2/3/2008	4960
12150800	2/4/2008	4710
12150800	2/5/2008	4960
12150800	2/6/2008	5710
12150800	2/7/2008	6230
12150800	2/8/2008	7630
12150800	2/9/2008	12500
12150800	2/10/2008	14800
12150800	2/11/2008	16100
12150800	2/12/2008	14200
12150800	2/13/2008	14000
12150800	2/14/2008	12100
12150800	2/15/2008	9780
12150800	2/16/2008	8810
12150800	2/17/2008	8370
12150800	2/18/2008	7650
12150800	2/19/2008	7210
12150800	2/20/2008	6880
12150800	2/21/2008	6490
12150800	2/22/2008	6270
12150800	2/23/2008	6170
12150800	2/24/2008	6100
12150800	2/25/2008	5960
12150800	2/26/2008	5840
12150800	2/27/2008	5780
12150800	2/28/2008	6370
12150800	2/29/2008	7680
12150800	3/1/2008	10500
12150800	3/2/2008	10600
12150800	3/3/2008	8680
12150800	3/4/2008	9070
12150800	3/5/2008	8290
12150800	3/6/2008	7270
12150800	3/7/2008	6630
12150800	3/8/2008	6710
12150800	3/9/2008	7120
12150800	3/10/2008	6880
12150800	3/11/2008	8770
12150800	3/12/2008	10700
12150800	3/13/2008	8990
12150800	3/14/2008	8690
12150800	3/15/2008	9060
12150800	3/16/2008	8580
12150800	3/17/2008	8220
12150800	3/18/2008	8050
12150800	3/19/2008	7550
12150800	3/20/2008	7110
12150800	3/21/2008	6710
12150800	3/22/2008	6160
12150800	3/23/2008	6070
12150800	3/24/2008	7720
12150800	3/25/2008	6910
12150800	3/26/2008	6450
12150800	3/27/2008	6130
12150800	3/28/2008	5670
12150800	3/29/2008	5670
12150800	3/30/2008	6030
12150800	3/31/2008	6130
