Year_mon,0309,3106
May 1999,276.86539999999997,259.3208
Jun 1999,173.54719999999998,211.5605
Jul 1999,277.8401,276.37805000000003
Aug 1999,388.95590000000004,361.66429999999997
Sep 1999,369.4619,353.8667
Oct 1999,477.6536,453.28610000000003
Nov 1999,NA,276.86539999999997
Dec 1999,321.70160000000004,393.82939999999996
Jan 2000,502.0211,514.6922000000001
Feb 2000,543.9332,556.6043
Mar 2000,544.9079000000002,541.0091
Apr 2000,250.54850000000002,246.6497
May 2000,218.3834,230.07980000000003
Jun 2000,NA,274.91600000000005
Jul 2000,254.44729999999998,246.6497
Aug 2000,367.51250000000005,412.3487
Sep 2000,434.7668,414.2981
Oct 2000,249.5738,NA
Nov 2000,357.76550000000003,327.5498
Dec 2000,453.28610000000003,446.46320000000003
Jan 2001,395.77880000000005,425.0198
Feb 2001,541.9838,561.4777999999999
Mar 2001,464.0078,478.6283
Apr 2001,284.663,255.42199999999997
May 2001,263.2196,268.09310000000005
Jun 2001,NA,284.663
Jul 2001,202.7882,202.7882
Aug 2001,348.0185,311.9546
Sep 2001,323.651,289.5365
Oct 2001,425.9945,318.7775
Nov 2001,NA,310.97990000000004
Dec 2001,669.4128000000001,677.8557000000001
Jan 2002,408.44989999999996,401.62699999999995
Feb 2002,615.0862999999999,616.0609999999999
Mar 2002,NA,536.1356000000001
Apr 2002,258.34610000000004,254.44729999999998
May 2002,181.3448,185.24360000000001
Jun 2002,114.0905,113.11580000000001
Jul 2002,201.81349999999998,177.446
Aug 2002,281.73889999999994,326.5751
Sep 2002,275.89070000000004,271.0172
Oct 2002,381.1583,332.42330000000004
Nov 2002,NA,313.904
Dec 2002,419.17159999999996,467.9066
Jan 2003,615.0862999999999,621.72595
Feb 2003,478.6283,466.9319
Mar 2003,487.4006,442.56440000000003
Apr 2003,344.11969999999997,335.3474
May 2003,262.24490000000003,256.3967
Jun 2003,319.7522,296.3594
Jul 2003,332.42330000000004,380.1836
Aug 2003,235.928,196.94
Sep 2003,310.97990000000004,265.16900000000004
Oct 2003,479.603,376.2848
Nov 2003,300.2582,259.3208
Dec 2003,614.1116,609.2381
Jan 2004,1027.767,845.7756
Feb 2004,646.2767,654.0743
Mar 2004,348.0185,316.8281
Apr 2004,204.7376,208.6364
May 2004,243.72560000000001,209.12375000000003
Jun 2004,268.09310000000005,252.4979
Jul 2004,277.8401,269.06780000000003
Aug 2004,293.4353,280.76419999999996
Sep 2004,NA,258.34610000000004
Oct 2004,293.4353,267.1184
Nov 2004,340.2209,315.8534
Dec 2004,573.1741999999999,569.2754
Jan 2005,690.9891,691.4581499999999
Feb 2005,578.0477,559.5283999999999
Mar 2005,502.0211,557.579
Apr 2005,419.17159999999996,428.91859999999997
May 2005,531.2621,511.76810000000006
Jun 2005,285.6377,276.86539999999997
