Year,Month,09a,15c,18a,26a,35c,46a
1991,6,2.916650547713671,NA,2.5797486964034184,3.14958916107012,NA,1.0059694106315207
1991,7,1.9897888049825123,NA,1.9981820638633085,2.6628397645402933,NA,0.6568624245486506
1991,8,1.476802357497068,NA,1.7980954079568097,2.459574944336221,NA,0.6701683734675452
1991,9,1.1825134956352397,NA,1.7729578063834432,2.3218643324118755,NA,0.5659967951815239
1991,10,0.9251201333281468,-Inf,1.7761032485554433,2.106136117268197,2.045662747580107,0.5694654766990855
1991,11,1.3587151983806156,-Inf,2.6884790967415406,2.810447062967936,2.898432592274575,1.4235486650882954
1991,12,2.263608414256368,1.5811813870769418,2.858495555677853,3.41900398455456,2.7052148055644194,2.109156393174148
1992,1,3.072079227487985,1.9431609618174646,2.9141830663285875,3.6568654100791655,2.9080526405465315,2.557312951851444
1992,2,4.068338833249079,2.6357188725000764,3.7202405039165107,4.17582839462478,3.136453937942632,2.796635990168834
1992,3,3.4156877144087123,1.3396743035125014,2.821163978558771,3.754592971306249,2.463583734414072,1.7298124197048623
1992,4,3.218520630404809,1.1167601465611614,2.6375524196925713,3.521728894260397,2.294335705039471,1.674120308362056
1992,5,2.676296258607332,0.21295821871583112,2.0941160714893026,3.2436562652164933,1.9348871418749019,1.0313519676004999
1992,6,1.5691824106224765,-0.952935336093061,1.6367840492743937,2.726658831909676,1.963234546035663,0.478296391324783
1992,7,1.1440000961498862,-0.5717506491328475,1.8795980731690154,2.3627624785209753,2.1936068096064205,0.28285815571103057
1992,8,0.8387056775244742,-1.9430447903151327,1.4875161946863298,2.1736208293124926,1.654053735166945,0.021695142567819833
1992,9,0.767927446041517,-0.6694021787705415,1.7281214065417823,2.334721006608795,2.1893141961697373,-0.14746689078243577
1992,10,0.5721149349816685,-0.36941293331271186,1.9783171274030626,2.482755885939954,2.137709200652737,0.05815280285983576
1992,11,1.3045646524101748,1.3786696797361335,3.05077211480724,3.0721319833261487,2.81371720084647,1.6006586643730407
1992,12,2.2773579348002797,1.6756853572067818,3.4195433078947595,3.713227457761442,2.6298160150397107,2.2706885052802837
1993,1,2.960911248411422,1.307801768808591,2.9227576444377954,4.035711352235736,2.3649966752117897,1.7879523944518465
1993,2,3.279881137641256,0.9071397245285727,2.5840545713089984,3.8915911754020702,2.1213479862127924,1.4494519940639046
1993,3,2.904251977472538,1.2740045859918236,2.90700967749485,3.5169669757707656,2.5562317720400873,1.7501933345075893
1993,4,3.675947431542071,2.080824456762936,3.3134399590052683,4.138934937909415,2.8844971260410226,2.233911660426069
1993,5,3.668583337782336,1.4360762627846486,2.9701105648272095,3.8910595316988164,2.4691155767182975,1.6495695914736412
1993,6,3.5675143489264882,1.0029884662802342,2.832262733314723,3.9365852194306403,2.057345934933241,1.6988523463717478
1993,7,2.7286905447500938,0.13464035834710078,2.777821219380425,3.3825599076211934,2.0161379179211205,0.928753557568049
1993,8,1.6565354649174637,-0.3829717371029454,2.355017739480428,2.8355563966268282,1.9005081353319,0.6672807950101037
1993,9,0.8145106853743346,-1.5566718677465299,1.7157747339728884,2.562398234155983,1.7541157576657023,0.4404831076585262
1993,10,0.9127941196969297,-0.498967784453886,1.8467090674951145,2.408902321895492,1.9355357453605184,0.7751319142391293
1993,11,0.4943786223588692,-0.13327320102037477,2.1399550838704373,2.650700485748023,2.014762235296952,0.8405007431921805
1993,12,1.713079983062675,1.0601831380479314,3.0073800610663564,3.125540358802544,2.8362869117704563,1.7997738946534085
1994,1,2.9947351734173266,1.118608707793975,2.7326087995590953,3.445433364873747,2.2965488946153916,1.8783466502856538
1994,2,3.1693584343630374,1.885335972384744,3.119688790218961,3.5324488127529703,2.4468876635707324,2.050922583745817
1994,3,3.9763091639569503,2.1940960844420436,3.2774907405325133,3.8989705604171605,2.5589133779531594,2.2838823578830008
1994,4,3.6272606308473545,1.4414154834184472,3.0955645998339527,3.6488645836245435,2.344855739197701,1.819328692275686
1994,5,2.741281574882711,-0.012127617774830426,2.2579383494170324,3.1103594206065575,1.874457150230192,0.9682093368196886
1994,6,2.1272247390622545,0.04302883090591716,1.7518149105855714,2.8787733010900487,1.7249961625514791,0.6281344257497075
1994,7,1.0488799774197533,-0.6652628715816226,1.2727013330379127,2.5184932934022353,1.4677662040277961,0.13421033576953767
1994,8,0.593584951604019,-1.6532771161474646,1.3086462227224975,2.216285276533915,1.4726287053041607,0.05978509862646077
1994,9,0.4338769560590003,-1.392413682015925,1.8983054108399655,2.129349180082013,1.8713560298710188,0.4022029405558254
1994,10,0.40362335718391873,-0.5059094884018857,2.3129867636461556,2.354510394148644,2.2831848915901203,0.16709624951743654
1994,11,0.7904258130938998,1.4245122414899447,3.0416947476932923,2.9784392358070937,2.7801666975667145,1.5344592421951029
1994,12,3.5202321292782948,2.541649289518741,3.509958284416012,3.996445891164486,3.1905539390844413,2.365656014427845
1995,1,3.716843965082192,2.1850094951454357,3.1595625419271416,3.9103011614610423,2.764619169811597,1.7952383160538952
1995,2,4.131095674904319,2.638255688186127,3.5785166775384036,4.160878907068815,2.829997120393941,2.512799152581258
1995,3,4.059855049866639,2.196462579111537,3.3205286146412947,4.013941187425812,2.781747149332443,2.2529718091705244
1995,4,3.428500039232434,1.5078623778804907,3.1084850747027395,3.53613919212892,2.4635881226028196,1.711797905310583
1995,5,2.514186505532056,0.4036337394660939,2.7680743821675984,3.13720472911387,2.077826288634684,0.9502786213125763
1995,6,1.6645918297015638,0.31573481607131826,2.2306769480043327,2.8066266824637514,1.8781414305884123,0.6548807429064828
1995,7,1.0739363666835515,-0.5760638908991689,1.7569832779964911,2.5033696830611234,1.8527254234823245,0.08274493113027297
1995,8,0.9086384627724627,-0.899729921282198,1.7861513119272012,2.376026051181983,2.2379685567751966,0.033207427546305034
1995,9,0.7501003820894472,-1.0740265540018616,1.7803297107845057,2.293417476204815,1.7590022427603942,-0.009797126143090747
1995,10,0.9838123414619456,0.5529999781119488,2.624243729440722,2.694323722761395,2.802453315244693,0.9785458519712877
1995,11,1.9329773040594715,1.6571326814587415,3.3150143118273236,3.4954508526824393,2.912863875636851,2.114363273830256
