"","Year","Locator","μg/L"
"627",1995,"0470",68.7973986538915
"628",1995,"0474",101.524863622147
"629",1995,"0478",88.1339163291063
"630",1995,"0484",86.7274523076285
"631",1995,"0631",39.9626332399256
"632",1995,"A315",175.621817048702
"633",1995,"A320",38.8289976947157
"634",1995,"A432",93.0582597778933
"635",1995,"A456",126.042554668312
"636",1995,"A499",81.9200536015007
"637",1995,"A617",66.6042854994192
"638",1995,"A620",NA
"639",1995,"A630",49.3141348722098
"640",1995,"A680",76.6670442230424
"641",1995,"A685",NA
"642",1995,"A690",33.875205634022
"643",1995,"B484",51.3373181785591
"644",1995,"C320",20.5598344795033
"645",1995,"C370",71.7579262582818
"646",1995,"D320",27.6517693155047
"647",1995,"G320",21.4504730834751
"648",1995,"KSHZ06",101.204528170076
"649",1995,"KTHA03",69.0813693677404
"650",1995,"LSIN1",45.2001216772016
"651",1995,"LSIN9",8.23588300687536
"652",1995,"N484",55.4529110162322
"653",1995,"VA12A",NA
"654",1995,"VA41A",NA
"655",1995,"VA42A",NA
"656",1995,"VA45A",NA
"657",1996,"0311",82.9832945234302
"658",1996,"0317",166.252919273156
"659",1996,"0321",32.4577419550219
"660",1996,"0322",209.82078360482
"661",1996,"0430",55.7926602148979
"662",1996,"0434",78.9805471262893
"663",1996,"0438",NA
"664",1996,"0440",50.4692817414258
"665",1996,"0442",37.1333182014314
"666",1996,"0444",82.9077488336298
"667",1996,"0446",55.8133817877098
"668",1996,"0470",53.6076918745817
"669",1996,"0474",78.7453039338685
"670",1996,"0478",60.6702427845629
"671",1996,"0484",67.1938162266227
"672",1996,"0631",41.8566397101125
"673",1996,"A315",233.391352626468
"674",1996,"A320",33.8667952380821
"675",1996,"A432",69.985832458599
"676",1996,"A456",92.5723588094695
"677",1996,"A499",73.0457038151695
"678",1996,"A617",57.7767914314027
"679",1996,"A620",41.7628005320396
"680",1996,"A630",39.5166641171252
"681",1996,"A680",74.0900841839488
"682",1996,"A685",54.6135412854316
"683",1996,"A690",36.6823933351997
"684",1996,"B484",63.8565222563095
"685",1996,"C320",19.4569859423855
"686",1996,"C370",83.5209658332293
"687",1996,"D320",24.1825362056251
"688",1996,"G320",27.8353888661691
"689",1996,"KSHZ06",69.3538370994652
"690",1996,"KTHA03",74.9947285998523
"691",1996,"LSIN1",NA
"692",1996,"LSIN9",NA
"693",1996,"N484",52.8847355698782
"694",1996,"VA12A",NA
"695",1996,"VA41A",NA
"696",1996,"VA42A",NA
"697",1996,"VA45A",NA
"698",1997,"0311",51.9161775518046
"699",1997,"0317",251.284090106586
"700",1997,"0321",37.147888896237
"701",1997,"0322",109.994550714726
"702",1997,"0430",36.9979347507698
"703",1997,"0434",62.5074417016077
"704",1997,"0438",25.734632907622
